Title,Abstract,StoreId,ArticleType,Authors,coden,companies,copyright,documentType,entryDate,issn,language,languageOfSummary,pages,placeOfPublication,pubdate,pubtitle,year,DocumentURL,startPage,subjectTerms,subjects,FindACopy,Database
Climate Aids in Study Face Big Obstacles: [Foreign Desk],"  (Energy producers and industry currently emit about 30 billion metric tons of carbon dioxide a year.) But there are many challenges to widespread adoption of Beccs, and while there have been a few small demonstration projects overseas, there is only one in the United States, in central Illinois.",1477930513,Newspapers,"Fountain, Henry", NYTIAO,," Copyright New York Times Company Jan 17, 2014", News," Jan 17, 2014",0362-4331, English, English, A.8," New York, N.Y.","Jan 17, 2014",New York Times,2014,https://search.proquest.com/docview/1477930513?accountid=14902, A.8," Studies , Climate change , Technology , Environmental impact , United States--US",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Climate+Aids+in+Study+Face+Big+Obstacles%3A+%5BForeign+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2014-01-17&amp;volume=&amp;issue=&amp;spage=A.8&amp;au=Fountain%2C+Henry&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
"Under Investor Pressure, Utility to Study Emissions: [Business/Financial Desk]","  [...]Mr. DiNapoli, the State of Connecticut and As You Sow, a shareholder advocacy group, agreed to withdraw a shareholder resolution they had filed for First Energy's annual meeting this year.",1477386134,Newspapers,"Cardwell, Diane", NYTIAO," FirstEnergy Corp
221122
221210
551112"," Copyright New York Times Company Jan 15, 2014", News," Jan 15, 2014",0362-4331, English, English, B.3," New York, N.Y.","Jan 15, 2014",New York Times,2014,https://search.proquest.com/docview/1477386134?accountid=14902, B.3," Climate change , Corporate governance , Environmental protection , Shareholder relations , Energy industry , Emissions control , Electric utilities , Pennsylvania , Connecticut , Ohio , New Jersey , New York , Steyer, Tom , Obama, Barack , DiNapoli, Thomas P",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Under+Investor+Pressure%2C+Utility+to+Study+Emissions%3A+%5BBusiness%2FFinancial+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2014-01-15&amp;volume=&amp;issue=&amp;spage=B.3&amp;au=Cardwell%2C+Diane&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
Kerry Making Pact on Climate A Top Priority: [Foreign Desk],"  [...]of midlevel talks Mr. Kerry set up to pave the way for a 2015 deal, the United States and China agreed in September to jointly phase down production of hydrofluorocarbons, greenhouse gases used in refrigerators and air-conditioners.",1473679089,Newspapers,"Davenport, Coral", NYTIAO," Congress
921120 , United Nations--UN
928120"," Copyright New York Times Company Jan 3, 2014", News," Jan 3, 2014",0362-4331, English, English, A.1," New York, N.Y.","Jan 3, 2014",New York Times,2014,https://search.proquest.com/docview/1473679089?accountid=14902, A.1," Climate change , Greenhouse effect , Environmental protection , Global warming , Industrial plant emissions , Coal-fired power plants , Vietnam , United States--US , China , McCain, John , Kerry, John F",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Kerry+Making+Pact+on+Climate+A+Top+Priority%3A+%5BForeign+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2014-01-03&amp;volume=&amp;issue=&amp;spage=A.1&amp;au=Davenport%2C+Coral&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
Uneasy Time For Democrats In W. Virginia: [National Desk],"  Many of the poorest counties in West Virginia, which are among the most dependent in the nation on food stamps, unemployment insurance and other federal benefits, voted most heavily for Mitt Romney in 2012.",1471127869,Newspapers,Trip Gabriel, NYTIAO," Democratic Party
813940"," Copyright New York Times Company Dec 29, 2013", News," Dec 29, 2013",0362-4331, English, English, A.1," New York, N.Y.","Dec 29, 2013",New York Times,2013,https://search.proquest.com/docview/1471127869?accountid=14902, A.1," Political campaigns , Candidates , Political parties , Congressional elections , West Virginia , Tennant, Natalie , Capito, Shelley Moore",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Uneasy+Time+For+Democrats+In+W.+Virginia%3A+%5BNational+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2013-12-29&amp;volume=&amp;issue=&amp;spage=A.1&amp;au=Trip+Gabriel&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
New Energy Struggles On Its Way To Markets: [National Desk],"  At the Electric Power Research Institute, a nonprofit utility consortium, Anda Ray, the group's vice president for environment, said the electric system would incorporate more zero-carbon sources if natural gas rose to the level of few years ago.",1471010932,Newspapers,"Wald, Matthew L", NYTIAO," Public Service Commission-Montana
926130 , Electric Power Research Institute
541711"," Copyright New York Times Company Dec 28, 2013", News," Dec 28, 2013",0362-4331, English, English, A.13," New York, N.Y.","Dec 28, 2013",New York Times,2013,https://search.proquest.com/docview/1471010932?accountid=14902, A.13," Nuclear reactors , Energy policy , Wind power , Energy industry , Electric utilities , Pollution control , Emission standards , Natural gas utilities",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=New+Energy+Struggles+On+Its+Way+To+Markets%3A+%5BNational+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2013-12-28&amp;volume=&amp;issue=&amp;spage=A.13&amp;au=Wald%2C+Matthew+L&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
Former Energy Secretary Joins Canadian Firm: [National Desk],"  A Canadian company with a radically different approach to capturing carbon pollution from power plants has won an influential endorsement from Steven Chu, a Nobel Prize-winning physicist and a former secretary of energy, who is joining the company's board.",1468760296,Newspapers,"Wald, Matthew L", NYTIAO,," Copyright New York Times Company Dec 18, 2013", NEWSPAPER," Dec 18, 2013",0362-4331, English, English, A.16," New York, N.Y.","Dec 18, 2013",New York Times,2013,https://search.proquest.com/docview/1468760296?accountid=14902, A.16," Carbon dioxide , Natural gas , Power plants , Corporate profits , Industrial plant emissions , Carbon sequestration , Vancouver British Columbia Canada , Obama, Barack",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Former+Energy+Secretary+Joins+Canadian+Firm%3A+%5BNational+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2013-12-18&amp;volume=&amp;issue=&amp;spage=A.16&amp;au=Wald%2C+Matthew+L&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
"U.S. Oil Production Projected to Surge, Leading to Lower Prices at Gas Pump: [Business/Financial Desk]","  According to a separate report by the International Energy Agency, also released Monday, global consumption of coal, a major source of the greenhouse gases blamed for rising global temperatures and other pollutants, is likely to continue to grow at ""a relentless pace"" through 2018.",1468506857,Newspapers,"Krauss, Clifford;Reed, Stanley", NYTIAO,," Copyright New York Times Company Dec 17, 2013", News," Dec 17, 2013",0362-4331, English, English, B.1," New York, N.Y.","Dec 17, 2013",New York Times,2013,https://search.proquest.com/docview/1468506857?accountid=14902, B.1," Natural gas , Petroleum industry , Energy policy , Gases , Electricity distribution , Coal , Petroleum production , Electricity generation , United States--US",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=U.S.+Oil+Production+Projected+to+Surge%2C+Leading+to+Lower+Prices+at+Gas+Pump%3A+%5BBusiness%2FFinancial+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2013-12-17&amp;volume=&amp;issue=&amp;spage=B.1&amp;au=Krauss%2C+Clifford%3BReed%2C+Stanley&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
A Fee on Carbon Pollution: [Letter],,1467830614,Newspapers,, NYTIAO,," Copyright New York Times Company Dec 14, 2013", Letter," Dec 14, 2013",0362-4331, English, English, A.22," New York, N.Y.","Dec 14, 2013",New York Times,2013,https://search.proquest.com/docview/1467830614?accountid=14902, A.22,,,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=A+Fee+on+Carbon+Pollution%3A+%5BLetter%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2013-12-14&amp;volume=&amp;issue=&amp;spage=A.22&amp;au=&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
Energy Needs of the World's Poor: [Letter],,1467585203,Newspapers,, NYTIAO,," Copyright New York Times Company Dec 13, 2013", Letter," Dec 13, 2013",0362-4331, English, English, A.38," New York, N.Y.","Dec 13, 2013",New York Times,2013,https://search.proquest.com/docview/1467585203?accountid=14902, A.38,,,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Energy+Needs+of+the+World%27s+Poor%3A+%5BLetter%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2013-12-13&amp;volume=&amp;issue=&amp;spage=A.38&amp;au=&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
Eastern States Press Midwest to Improve Air: [National Desk],"  In a battle that pits the East Coast against the Midwest over the winds that carry dirty air from coal plants, the governors of eight Northeastern states plan to petition the Environmental Protection Agency on Monday to force tighter air pollution regulations on nine Rust Belt and Appalachian states.",1465856832,Newspapers,"Davenport, Coral", NYTIAO," Environmental Protection Agency--EPA
924110"," Copyright New York Times Company Dec 9, 2013", News," Dec 9, 2013",0362-4331, English, English, A.1," New York, N.Y.","Dec 9, 2013",New York Times,2013,https://search.proquest.com/docview/1465856832?accountid=14902, A.1," Air pollution , Environmental protection , Petitions , Outdoor air quality , Industrial plant emissions , Coal-fired power plants , Governors , Northeastern states , United States--US , Midwest states , Christie, Christopher J",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Eastern+States+Press+Midwest+to+Improve+Air%3A+%5BNational+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2013-12-09&amp;volume=&amp;issue=&amp;spage=A.1&amp;au=Davenport%2C+Coral&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
Large Companies Prepared to Pay Price on Carbon: [Business/Financial Desk],"  Both supporters and opponents of action to fight global warming say the development is significant because businesses that chart a financial course to make money in a carbon-constrained future could be more inclined to support policies that address climate change. In 2009, President Obama urged House Democrats to vote for a cap-and-trade bill that would have required companies whose carbon-dioxide emissions exceeded set levels to buy emissions rights from those who emitted less.",1464866771,Newspapers,"Davenport, Coral", NYTIAO," Wal-Mart Stores Inc
452112
452910 , Congress
921120 , Georgia-Pacific Corp
321212
321219
322121 , American Electric Power Co Inc
551112
221122 , United Nations--UN
928120 , Exxon Mobil Corp
447110
211111 , Republican Party
813940"," Copyright New York Times Company Dec 5, 2013", News," Dec 5, 2013",0362-4331, English, English, A.1," New York, N.Y.","Dec 5, 2013",New York Times,2013,https://search.proquest.com/docview/1464866771?accountid=14902, A.1," Climate change , Global warming , Carbon , Pollution , Presidents , Electricity distribution , Political parties , Obama, Barack",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Large+Companies+Prepared+to+Pay+Price+on+Carbon%3A+%5BBusiness%2FFinancial+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2013-12-05&amp;volume=&amp;issue=&amp;spage=A.1&amp;au=Davenport%2C+Coral&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
The Poor Need Cheap Fossil Fuels: Commentary,"  The Obama administration announced recently, for instance, that it would no longer contribute to the construction of coal-fired power plants financed by the World Bank and other international development banks. Hydraulic fracturing has produced an abundance of inexpensive natural gas, leading to a shift away from coal in electricity production. Because burning natural gas emits half the carbon dioxide of coal, this technology has helped the United States reduce carbon dioxide emissions to the lowest level since the mid-1990s, even as emissions rise globally.",1464489115,Newspapers,"Lomborg, Bjorn", NYTIAO,," Copyright New York Times Company Dec 4, 2013", Commentary," Dec 4, 2013",0362-4331, English, English, A.33," New York, N.Y.","Dec 4, 2013",New York Times,2013,https://search.proquest.com/docview/1464489115?accountid=14902, A.33," Climate change , Energy policy , Fossil fuels , Clean technology , Poverty",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=The+Poor+Need+Cheap+Fossil+Fuels%3A+Commentary&amp;title=New+York+Times&amp;issn=03624331&amp;date=2013-12-04&amp;volume=&amp;issue=&amp;spage=A.33&amp;au=Lomborg%2C+Bjorn&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
Emissions Of Methane Exceed Estimates: [National Desk],"  Nearly 5,000 air samples were collected from 10 huge communications towers spread across the country -- some on mountaintops, others more than 1,000 feet high -- and some 7,700 more from an aircraft monitoring program, both programs run by the National Oceanic and Atmospheric Administration and the Department of Energy.",1461627799,Newspapers,"Wines, Michael", NYTIAO,," Copyright New York Times Company Nov 26, 2013", News," Nov 26, 2013",0362-4331, English, English, A.14," New York, N.Y.","Nov 26, 2013",New York Times,2013,https://search.proquest.com/docview/1461627799?accountid=14902, A.14," Emissions , Methane , Studies , United States--US",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Emissions+Of+Methane+Exceed+Estimates%3A+%5BNational+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2013-11-26&amp;volume=&amp;issue=&amp;spage=A.14&amp;au=Wines%2C+Michael&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
"After Changes, How Green Is The Times?: [Op-Ed]","  [...]where does the situation stand now? I talked to Times journalists and outside observers who are close readers of The Times's environment coverage -- including former Vice President Al Gore, a leading voice and a former newspaper journalist himself. With fewer reporters and no coordinating editor, what was missing was the number and variety of fresh angles from the previous year -- such as a September article on what is being revealed beneath that Arctic ice melting at a record pace. (The Times lost a major E.P.A.-related scoop on coal-fired power plants to The Wall Street Journal in September after its longtime beat reporter John Broder moved to a new post.) Two other well-respected reporters, John Schwartz and Michael Wines, have begun covering environmental issues.",1461722366,Newspapers,"Sullivan, Margaret", NYTIAO, New York Times Co," Copyright New York Times Company Nov 24, 2013", Commentary," Nov 24, 2013",0362-4331, English, English, SR.12," New York, N.Y.","Nov 24, 2013",New York Times,2013,https://search.proquest.com/docview/1461722366?accountid=14902, SR.12," Climate change , Newspapers , Global warming , Reporters , Media coverage , Gore, Albert Jr , Bromwich, Jonah",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=After+Changes%2C+How+Green+Is+The+Times%3F%3A+%5BOp-Ed%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2013-11-24&amp;volume=&amp;issue=&amp;spage=SR.12&amp;au=Sullivan%2C+Margaret&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
"Big Games in the Great, Unforgiving Outdoors: [Sports Desk]","  In the N.F.L. championship game on Jan. 4, 1970, defensive tackle Walter Johnson of the Browns lost feeling in one hand after an afternoon of the three-point stances outdoors in Minnesota, temperature at 8 degrees. Twelve years later, Vice President George H. W. Bush arrived just before Super Bowl XVI in Pontiac, Mich., and the police shut down the highways, forcing fans and workers to struggle across icy fields.",1461075856,Newspapers,The New York Times, NYTIAO," National Football League--NFL
711211
813990 , New York Times Co
511110
511120
515112
515120"," Copyright New York Times Company Nov 24, 2013", Commentary," Nov 24, 2013",0362-4331, English, English, SP.4," New York, N.Y.","Nov 24, 2013",New York Times,2013,https://search.proquest.com/docview/1461075856?accountid=14902, SP.4," Professional sports , Athletes , Weather , Reporters , Media coverage , Professional football , Tournaments & championships , Stengel, Charles Dillon (Casey) (1890?-1975) , Upton, B J , Selig, Bud , Bush, George H W , Pena, Carlos",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Big+Games+in+the+Great%2C+Unforgiving+Outdoors%3A+%5BSports+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2013-11-24&amp;volume=&amp;issue=&amp;spage=SP.4&amp;au=The+New+York+Times&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
"Font of Natural Energy in the Philippines, Crippled by Nature: [Foreign Desk]",  [...]those four power plants were designed to condense the steam into water in steel-reinforced wooden cooling towers for reinjection into the ground.\n,1460429022,Newspapers,"Bradsher, Keith", NYTIAO,," Copyright New York Times Company Nov 22, 2013", News," Nov 22, 2013",0362-4331, English, English, A.8," New York, N.Y.","Nov 22, 2013",New York Times,2013,https://search.proquest.com/docview/1460429022?accountid=14902, A.8," Storm damage , Geothermal power , Alternative energy , Typhoons , Philippines , Leyte Island",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Font+of+Natural+Energy+in+the+Philippines%2C+Crippled+by+Nature%3A+%5BForeign+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2013-11-22&amp;volume=&amp;issue=&amp;spage=A.8&amp;au=Bradsher%2C+Keith&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
U.S. and China Find Convergence on Climate Issue: [Foreign Desk],"  Despite China's being the world's second-largest economy and the largest greenhouse gas polluter, it is treated under the rules of the United Nations Framework Convention on Climate Change as though it were the relatively poor developing country it was when the treaty was created.",1460428946,Newspapers,"Jolly, David;Buckley, Chris", NYTIAO,," Copyright New York Times Company Nov 22, 2013", News," Nov 22, 2013",0362-4331, English, English, A.3," New York, N.Y.","Nov 22, 2013",New York Times,2013,https://search.proquest.com/docview/1460428946?accountid=14902, A.3," Climate change , International relations-US , Greenhouse effect , Greenhouse gases , Treaties , China , United States--US",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=U.S.+and+China+Find+Convergence+on+Climate+Issue%3A+%5BForeign+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2013-11-22&amp;volume=&amp;issue=&amp;spage=A.3&amp;au=Jolly%2C+David%3BBuckley%2C+Chris&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
Poland: Prime Minister Shuffles Cabinet Positions: [Foreign Desk],"  Prime Minister Donald Tusk of Poland on Wednesday overhauled his cabinet apparently in an effort to bolster his flagging poll numbers, replacing Poland's top finance official and changing environment ministers in the middle of a United Nations climate conference his country is hosting.",1459943145,Newspapers,"Jolly, David", NYTIAO," United Nations Framework Convention on Climate Change
928120"," Copyright New York Times Company Nov 21, 2013", NEWSPAPER," Nov 21, 2013",0362-4331, English, English, A.8," New York, N.Y.","Nov 21, 2013",New York Times,2013,https://search.proquest.com/docview/1459943145?accountid=14902, A.8," Climate change , Prime ministers , Global warming , Energy industry , Hydraulic fracturing , Poland",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Poland%3A+Prime+Minister+Shuffles+Cabinet+Positions%3A+%5BForeign+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2013-11-21&amp;volume=&amp;issue=&amp;spage=A.8&amp;au=Jolly%2C+David&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
Possibly Unavoidable Answer On Climate: [Business/Financial Desk],  [...]Japan's about-face on its climate promises -- which followed the government's decision to shut down its nuclear power generators after the meltdown at the Daiichi nuclear plant in Fukushima -- is also an opportunity for a reality check in the debate over how to slow the accumulation of greenhouse gases warming the atmosphere. [...]the sun doesn't shine at least half the time.,1459525019,Newspapers,"Porter, Eduardo", NYTIAO," Fukushima Daiichi Nuclear Power Station
221113"," Copyright New York Times Company Nov 20, 2013", Commentary," Nov 20, 2013",0362-4331, English, English, B.1," New York, N.Y.","Nov 20, 2013",New York Times,2013,https://search.proquest.com/docview/1459525019?accountid=14902, B.1," Nuclear energy , Emissions control , Energy policy , Renewable resources , Fossil fuels , Greenhouse gases , Climate change , Germany , Philippines , Japan",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Possibly+Unavoidable+Answer+On+Climate%3A+%5BBusiness%2FFinancial+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2013-11-20&amp;volume=&amp;issue=&amp;spage=B.1&amp;au=Porter%2C+Eduardo&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
"Slowdown in Carbon Emissions Worldwide, but Coal Burning Continues to Grow: [Foreign Desk]","  Since 2000, growth in such emissions had been running above 3 percent a year, on average.",1459293971,Newspapers,"Gillis, Justin;Jolly, David", NYTIAO,," Copyright New York Times Company Nov 19, 2013", News," Nov 19, 2013",0362-4331, English, English, A.7," New York, N.Y.","Nov 19, 2013",New York Times,2013,https://search.proquest.com/docview/1459293971?accountid=14902, A.7," Climate change , Emissions , Carbon , Coal , China",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Slowdown+in+Carbon+Emissions+Worldwide%2C+but+Coal+Burning+Continues+to+Grow%3A+%5BForeign+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2013-11-19&amp;volume=&amp;issue=&amp;spage=A.7&amp;au=Gillis%2C+Justin%3BJolly%2C+David&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
Fracking's Achilles' Heel: Commentary,"  According to the Environmental Defense Fund, ""Methane is at least 28 times more powerful than CO2 as a greenhouse gas over the longer term and at least 84 times more potent in the near term."" [...]natural gas may be cleaner, but it is still a fossil fuel -- and thus, in their view, part of the problem because they believe that an abundance of natural gas could delay their long-sought nirvana of a world powered by alternative energy sources.",1459293869,Newspapers,"Nocera, Joe", NYTIAO," Environmental Defense Fund
541720
813312"," Copyright New York Times Company Nov 19, 2013", Commentary," Nov 19, 2013",0362-4331, English, English, A.25," New York, N.Y.","Nov 19, 2013",New York Times,2013,https://search.proquest.com/docview/1459293869?accountid=14902, A.25," Natural gas , Hydraulic fracturing , Energy policy , Greenhouse gases , Colorado",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Fracking%27s+Achilles%27+Heel%3A+Commentary&amp;title=New+York+Times&amp;issn=03624331&amp;date=2013-11-19&amp;volume=&amp;issue=&amp;spage=A.25&amp;au=Nocera%2C+Joe&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
"Japan Backs Off From Emissions Targets, Citing Fukushima Disaster: [Foreign Desk]","  Greenpeace said its own calculations showed Japan could achieve emissions cuts of more than 20 percent without relying on nuclear power if it more aggressively pursued renewable energy. Since the 2011 disaster, Japan's nuclear power program, which had provided about 30 percent of the country's electricity, has ground to a halt amid public anxiety over safety, and the country has had to fill much of the gap by burning fossil fuels.",1458690429,Newspapers,"Tabuchi, Hiroko;Jolly, David", NYTIAO," Greenpeace
813312
813940 , United Nations Framework Convention on Climate Change
928120 , Fukushima Daiichi Nuclear Power Station
221113"," Copyright New York Times Company Nov 16, 2013", News," Nov 16, 2013",0362-4331, English, English, A.4," New York, N.Y.","Nov 16, 2013",New York Times,2013,https://search.proquest.com/docview/1458690429?accountid=14902, A.4," Emissions control , Nuclear power plants , Energy policy , Greenhouse effect , Environmental protection , Climate change , Japan",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Japan+Backs+Off+From+Emissions+Targets%2C+Citing+Fukushima+Disaster%3A+%5BForeign+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2013-11-16&amp;volume=&amp;issue=&amp;spage=A.4&amp;au=Tabuchi%2C+Hiroko%3BJolly%2C+David&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
