Title,Abstract,StoreId,ArticleType,Authors,coden,companies,copyright,documentType,entryDate,issn,language,languageOfSummary,pages,placeOfPublication,pubdate,pubtitle,year,DocumentURL,startPage,subjectTerms,subjects,FindACopy,Database
Obama group targets energy: Non-profit helps push White House's climate-change plan,  The group's energy activism comes as the White House tries to sell a sweeping climate-change plan that circumvents Congress after failing to get lawmakers to pass legislation that curbs the greenhouse gas emissions blamed for global warming.,1396055483,Newspapers,"Schouten, Fredreka",," Congress
921120", (Copyright (c) 2013 USA Today. All Rights Reserved.), News," Jul 5, 2013",0734-7456, English, English, A.6," McLean, Va.","Jul 5, 2013",USA TODAY,2013,https://search.proquest.com/docview/1396055483?accountid=14902, A.6," Environmental protection , Alternative energy sources , Energy policy , Emissions , Ethics , Emission standards , Industrial plant emissions , Clean technology , Nonprofit organizations , Firearm laws & regulations",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anorthcentralnews&amp;atitle=Obama+group+targets+energy%3A+Non-profit+helps+push+White+House%27s+climate-change+plan&amp;title=USA+TODAY&amp;issn=07347456&amp;date=2013-07-05&amp;volume=&amp;issue=&amp;spage=A.6&amp;au=Schouten%2C+Fredreka&amp;isbn=&amp;jtitle=USA+TODAY&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
Take more than one pathto address climate change,"  Recent U.S. efficiency standards for everything from refrigerators to industrial motors will help cut carbon pollution by 100 million metric tons by 2035 and save Americans $77 billion on energy bills, while driving innovation and economic growth.",1372768947,Newspapers,,,, (Copyright (c) 2013 USA Today. All Rights Reserved.), News," Jul 1, 2013",0734-7456, English, English, A.9," McLean, Va.","Jul 1, 2013",USA TODAY,2013,https://search.proquest.com/docview/1372768947?accountid=14902, A.9," Climate change , Environmental protection , Energy policy , Clean technology , Presidents , Coal , United States--US , Obama, Barack",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anorthcentralnews&amp;atitle=Take+more+than+one+pathto+address+climate+change&amp;title=USA+TODAY&amp;issn=07347456&amp;date=2013-07-01&amp;volume=&amp;issue=&amp;spage=A.9&amp;au=&amp;isbn=&amp;jtitle=USA+TODAY&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
Time to switch to green' power,"  Use clothes lines to dry laundry instead of a dryer. @Hplage44 We need to switch to green energy as fast as we can: natural gas, solar, wind and nuclear energy.",1372768945,Newspapers,,,, (Copyright (c) 2013 USA Today. All Rights Reserved.), News," Jul 1, 2013",0734-7456, English, English, A.9," McLean, Va.","Jul 1, 2013",USA TODAY,2013,https://search.proquest.com/docview/1372768945?accountid=14902, A.9," Energy policy , Global warming",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anorthcentralnews&amp;atitle=Time+to+switch+to+green%27+power&amp;title=USA+TODAY&amp;issn=07347456&amp;date=2013-07-01&amp;volume=&amp;issue=&amp;spage=A.9&amp;au=&amp;isbn=&amp;jtitle=USA+TODAY&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
"In an era of extreme weather, inaction is a bad bet","  Leaving much to the Environmental Protection Agency, he would put limits on carbon emissions for new and existing plants, a move that would inevitably hasten the shift away from coal.",1372181329,Newspapers,,,, (Copyright (c) 2013 USA Today. All Rights Reserved.), News," Jun 28, 2013",0734-7456, English, English, A.10," McLean, Va.","Jun 28, 2013",USA TODAY,2013,https://search.proquest.com/docview/1372181329?accountid=14902, A.10," Climate change , Environmental protection , Natural gas , Carbon , Coal , United States--US",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anorthcentralnews&amp;atitle=In+an+era+of+extreme+weather%2C+inaction+is+a+bad+bet&amp;title=USA+TODAY&amp;issn=07347456&amp;date=2013-06-28&amp;volume=&amp;issue=&amp;spage=A.10&amp;au=&amp;isbn=&amp;jtitle=USA+TODAY&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
Report boosts Keystone backers: Downplays risk of failure,"  The report by the National Research Council (NRC) arrived on the same day that Obama unveiled his second-term climate agenda, which includes efforts to lower greenhouse gas emissions from coal-fired power plants and boost energy efficiency as well as renewable power.",1371467124,Newspapers,"Koch, Wendy",,, (Copyright (c) 2013 USA Today. All Rights Reserved.), News," Jun 26, 2013",0734-7456, English, English, B.3," McLean, Va.","Jun 26, 2013",USA TODAY,2013,https://search.proquest.com/docview/1371467124?accountid=14902, B.3," Oil sands , Environmental protection , Emissions , Petroleum industry , Industrial plant emissions , Coal-fired power plants , Alberta Canada",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anorthcentralnews&amp;atitle=Report+boosts+Keystone+backers%3A+Downplays+risk+of+failure&amp;title=USA+TODAY&amp;issn=07347456&amp;date=2013-06-26&amp;volume=&amp;issue=&amp;spage=B.3&amp;au=Koch%2C+Wendy&amp;isbn=&amp;jtitle=USA+TODAY&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
Coal exports increase: Industry adjusts to weaker market,"  Popovich says Obama's new proposal to cut greenhouse gas emissions from U.S. coal-fired power plants will do little to help the climate, because increasing amounts of coal are being burned worldwide.",1371467020,Newspapers,"Koch, Wendy",," Environmental Protection Agency--EPA
924110", (Copyright (c) 2013 USA Today. All Rights Reserved.), News," Jun 26, 2013",0734-7456, English, English, B.3," McLean, Va.","Jun 26, 2013",USA TODAY,2013,https://search.proquest.com/docview/1371467020?accountid=14902, B.3," Environmental protection , Emissions , Coal industry , Climate change , Carbon , Industrial plant emissions , Exports , Coal-fired power plants",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anorthcentralnews&amp;atitle=Coal+exports+increase%3A+Industry+adjusts+to+weaker+market&amp;title=USA+TODAY&amp;issn=07347456&amp;date=2013-06-26&amp;volume=&amp;issue=&amp;spage=B.3&amp;au=Koch%2C+Wendy&amp;isbn=&amp;jtitle=USA+TODAY&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
Obama should confrontclimate change fantasies,"  [...]we need innovation in long-term green energy, which the president wants to fund with $7.9 billion for fiscal 2014.",1371466935,Newspapers,"Lomborg, Bjorn",,, (Copyright (c) 2013 USA Today. All Rights Reserved.), News," Jun 26, 2013",0734-7456, English, English, A.10," McLean, Va.","Jun 26, 2013",USA TODAY,2013,https://search.proquest.com/docview/1371466935?accountid=14902, A.10," Fossil fuels , Alternative energy sources , Environmental protection , Energy policy , Biodiesel fuels , Presidents , Environmental policy , United States--US",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anorthcentralnews&amp;atitle=Obama+should+confrontclimate+change+fantasies&amp;title=USA+TODAY&amp;issn=07347456&amp;date=2013-06-26&amp;volume=&amp;issue=&amp;spage=A.10&amp;au=Lomborg%2C+Bjorn&amp;isbn=&amp;jtitle=USA+TODAY&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
In full thrust over climate change: GOP pushes back on Obama's plan that may clog Keystone pipeline,"  In discussing efforts to reduce carbon pollution, Obama said he would direct the Interior Department to permit new wind, solar and other renewable energy projects on public lands, enough to power more than 6million homes by 2020.",1371466920,Newspapers,"Jackson, David",,, (Copyright (c) 2013 USA Today. All Rights Reserved.), News," Jun 26, 2013",0734-7456, English, English, A.9," McLean, Va.","Jun 26, 2013",USA TODAY,2013,https://search.proquest.com/docview/1371466920?accountid=14902, A.9," Climate change , Pipelines , Environmental protection , Energy policy",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anorthcentralnews&amp;atitle=In+full+thrust+over+climate+change%3A+GOP+pushes+back+on+Obama%27s+plan+that+may+clog+Keystone+pipeline&amp;title=USA+TODAY&amp;issn=07347456&amp;date=2013-06-26&amp;volume=&amp;issue=&amp;spage=A.9&amp;au=Jackson%2C+David&amp;isbn=&amp;jtitle=USA+TODAY&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
"Obama to call for carbon cuts at power plants: Game plan to address climate change likely to take a long, global view","  According to the White House blueprint, Obama will direct the Environmental Protection Agency to work with states, industry and other stakeholders to establish new carbon pollution standards for new and existing plants.",1370951181,Newspapers,"Jackson, David",,, (Copyright (c) 2013 USA Today. All Rights Reserved.), News," Jun 25, 2013",0734-7456, English, English, A.5," McLean, Va.","Jun 25, 2013",USA TODAY,2013,https://search.proquest.com/docview/1370951181?accountid=14902, A.5," Climate change , Environmental protection , Coal-fired power plants , Energy industry , Speeches , International agreements",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anorthcentralnews&amp;atitle=Obama+to+call+for+carbon+cuts+at+power+plants%3A+Game+plan+to+address+climate+change+likely+to+take+a+long%2C+global+view&amp;title=USA+TODAY&amp;issn=07347456&amp;date=2013-06-25&amp;volume=&amp;issue=&amp;spage=A.5&amp;au=Jackson%2C+David&amp;isbn=&amp;jtitle=USA+TODAY&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
Electric cars vs. gas cars: Savings from plug-in can evaporate fast,"  [...]coal isn't always clean-burning, and natural gas, while cleaner, still has carbon emissions blamed for climate change. [...]the DOE calculation shines a very bright light on the cheap fuel vs. clean fuel dilemma that has some saying there should be greater environmental concern about power plants before rushing headlong into electric cars. ""Gasoline vehicle efficiency is already improving by nearly 4% per year, while emissions from U.S. electric power generation are not even declining by 1% per year,"" says John DeCicco, a research professor at the University of Michigan Energy Institute and professor at the School of Natural Resources.",1367101626,Newspapers,"Healey, James R",,, (Copyright (c) 2013 USA Today. All Rights Reserved.), News," Jun 13, 2013",0734-7456, English, English, B.1," McLean, Va.","Jun 13, 2013",USA TODAY,2013,https://search.proquest.com/docview/1367101626?accountid=14902, B.1," Electric vehicles , Costs , Industrial plant emissions , Electricity distribution , Natural gas , Emissions , Gasoline prices , United States--US",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anorthcentralnews&amp;atitle=Electric+cars+vs.+gas+cars%3A+Savings+from+plug-in+can+evaporate+fast&amp;title=USA+TODAY&amp;issn=07347456&amp;date=2013-06-13&amp;volume=&amp;issue=&amp;spage=B.1&amp;au=Healey%2C+James+R&amp;isbn=&amp;jtitle=USA+TODAY&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
Pollen plague: How climate change is affecting every breath you take,"  Symptoms such as congestion, shortness of breath, coughing, runny nose, sneezing and itchy eyes result when an allergic person inhales an allergen such as pollen, a plant's sperm, and overreacts by releasing histamine. [...]this year's levels are the highest since he began.",1357123100,Newspapers,"Koch, Wendy",,, (Copyright (c) 2013 USA Today. All Rights Reserved.), News," May 31, 2013",0734-7456, English, English, A.1," McLean, Va.","May 31, 2013",USA TODAY,2013,https://search.proquest.com/docview/1357123100?accountid=14902, A.1," Allergies , Carbon dioxide , Chicago Illinois",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anorthcentralnews&amp;atitle=Pollen+plague%3A+How+climate+change+is+affecting+every+breath+you+take&amp;title=USA+TODAY&amp;issn=07347456&amp;date=2013-05-31&amp;volume=&amp;issue=&amp;spage=A.1&amp;au=Koch%2C+Wendy&amp;isbn=&amp;jtitle=USA+TODAY&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
"When rain, rain won't go away: One storm at a time, 'extreme precipitation' is assaulting the unprepared Northeast","  From the upper Midwest, suffering from recent flooding, to the desert Southwest, where flash floods are more likely even amid sparser rain overall, high-intensity storms are more frequent. The increase largely results from heat-trapping carbon dioxide and other greenhouse gases emitted into the air by burning coal, oil and other fossil fuels, boosting temperatures to spur increases seen worldwide in this century.",1347371041,Newspapers,"Vergano, Dan",," National Oceanic & Atmospheric Administration--NOAA
924120", (Copyright (c) 2013 USA Today. All Rights Reserved.), News," May 1, 2013",0734-7456, English, English, A.1," McLean, Va.","May 1, 2013",USA TODAY,2013,https://search.proquest.com/docview/1347371041?accountid=14902, A.1," Climate change , Rain , Floods , Global warming , Precipitation , Vermont",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anorthcentralnews&amp;atitle=When+rain%2C+rain+won%27t+go+away%3A+One+storm+at+a+time%2C+%27extreme+precipitation%27+is+assaulting+the+unprepared+Northeast&amp;title=USA+TODAY&amp;issn=07347456&amp;date=2013-05-01&amp;volume=&amp;issue=&amp;spage=A.1&amp;au=Vergano%2C+Dan&amp;isbn=&amp;jtitle=USA+TODAY&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
"Global warmth: Oceans are taking it all in: Waters heat up as atmosphere holds steady, study says","  Increasing amounts of carbon dioxide and other gases caused by the burning of the oil, gas and coal that power our world are enhancing the natural ""greenhouse effect,"" causing the temperature of the atmosphere and oceans to warm to levels that climate scientists say cannot be linked to natural forces.",1326319118,Newspapers,"Rice, Doyle",,, (Copyright (c) 2013 USA Today. All Rights Reserved.), News," Apr 12, 2013",0734-7456, English, English, A.8," McLean, Va.","Apr 12, 2013",USA TODAY,2013,https://search.proquest.com/docview/1326319118?accountid=14902, A.8," Climate change , Global warming , Greenhouse gases , Studies , Earth , Heat",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anorthcentralnews&amp;atitle=Global+warmth%3A+Oceans+are+taking+it+all+in%3A+Waters+heat+up+as+atmosphere+holds+steady%2C+study+says&amp;title=USA+TODAY&amp;issn=07347456&amp;date=2013-04-12&amp;volume=&amp;issue=&amp;spage=A.8&amp;au=Rice%2C+Doyle&amp;isbn=&amp;jtitle=USA+TODAY&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
"How climate change threatens the seas -- and yes, seafood: Oysters a 'canary in the coal mine' as acidification of oceans imperils our food chain","  [...]researchers are seeing similar corrosive effects on Florida's coral reefs that shelter young fish and on the tiny sea snails that feed salmon and other species in the Pacific Ocean. Because of ocean chemistry, water three times more acidic resides at greater ocean depths.",1321171857,Newspapers,"Vergano, Dan",,, (Copyright (c) 2013 USA Today. All Rights Reserved.), Cover Story," Mar 28, 2013",0734-7456, English, English, A.1," McLean, Va.","Mar 28, 2013",USA TODAY,2013,https://search.proquest.com/docview/1321171857?accountid=14902, A.1," Oceans , Climate change , Oysters , Puget Sound",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anorthcentralnews&amp;atitle=How+climate+change+threatens+the+seas+--+and+yes%2C+seafood%3A+Oysters+a+%27canary+in+the+coal+mine%27+as+acidification+of+oceans+imperils+our+food+chain&amp;title=USA+TODAY&amp;issn=07347456&amp;date=2013-03-28&amp;volume=&amp;issue=&amp;spage=A.1&amp;au=Vergano%2C+Dan&amp;isbn=&amp;jtitle=USA+TODAY&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
Renewable energy losing its shine in Europe: Debt crisis makes it harder to justify - or afford - subsidies,"  [...]subsidies are widespread in Europe, where policymakers say that energy from wind and the sun will stave off global temperature increases they blame on the use of fossil fuels such as oil and coal. ""Because of the additional supply of electricity offered from renewables, the price for electricity has fallen -- that's good for corporate or industry clients, but not so for private homes,"" said Claudia Kemfert, an energy analyst at the German Institute for Economic Research in Berlin.",1318810651,Newspapers,"Somaskanda, Sumi",,, (Copyright (c) 2013 USA Today. All Rights Reserved.), News," Mar 22, 2013",0734-7456, English, English, B.7," McLean, Va.","Mar 22, 2013",USA TODAY,2013,https://search.proquest.com/docview/1318810651?accountid=14902, B.7," Alternative energy sources , Energy policy , Climate change , Europe , Germany",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anorthcentralnews&amp;atitle=Renewable+energy+losing+its+shine+in+Europe%3A+Debt+crisis+makes+it+harder+to+justify+-+or+afford+-+subsidies&amp;title=USA+TODAY&amp;issn=07347456&amp;date=2013-03-22&amp;volume=&amp;issue=&amp;spage=B.7&amp;au=Somaskanda%2C+Sumi&amp;isbn=&amp;jtitle=USA+TODAY&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
Climate change issues face Obama's EPA and Energy nominees,"  If confirmed by the Senate, they would take over agencies with missions that Obama raised to the top of his priority list in his recent inaugural address and State of the Union speech, calling for a doubling in energy efficiency and other steps to address global warming.",1314570436,Newspapers,"Vergano, Dan;Koch, Wendy",," Environmental Protection Agency--EPA
924110", (Copyright (c) 2013 USA Today. All Rights Reserved.), News," Mar 5, 2013",0734-7456, English, English, A.5," McLean, Va.","Mar 5, 2013",USA TODAY,2013,https://search.proquest.com/docview/1314570436?accountid=14902, A.5," Environmental protection , Energy policy , Air pollution , Nuclear power plants , Coal-fired power plants",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anorthcentralnews&amp;atitle=Climate+change+issues+face+Obama%27s+EPA+and+Energy+nominees&amp;title=USA+TODAY&amp;issn=07347456&amp;date=2013-03-05&amp;volume=&amp;issue=&amp;spage=A.5&amp;au=Vergano%2C+Dan%3BKoch%2C+Wendy&amp;isbn=&amp;jtitle=USA+TODAY&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
"Why you should sweat climate change: More asthma, heat strokes and flooding (and that's just the warm-up act)","  [...]a remaking of America is likely in our lifetimes -- a flicker in geological time. Melting Arctic sea ice is opening the Northwest Passage off Alaska's coast to tourism, maritime shipping and oil exploration.",1313615041,Newspapers,"Koch, Wendy",,, (Copyright (c) 2013 USA Today. All Rights Reserved.), Cover Story," Mar 1, 2013",0734-7456, English, English, A.1," McLean, Va.","Mar 1, 2013",USA TODAY,2013,https://search.proquest.com/docview/1313615041?accountid=14902, A.1," Climate change , Sea level , Global warming , Drought , Texas , United States--US",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anorthcentralnews&amp;atitle=Why+you+should+sweat+climate+change%3A+More+asthma%2C+heat+strokes+and+flooding+%28and+that%27s+just+the+warm-up+act%29&amp;title=USA+TODAY&amp;issn=07347456&amp;date=2013-03-01&amp;volume=&amp;issue=&amp;spage=A.1&amp;au=Koch%2C+Wendy&amp;isbn=&amp;jtitle=USA+TODAY&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
"Warmer winters bedevil moose: Minn. experts hunt cause of species' decline, from disease, climate squeeze, even pesky ticks","  Minnesota's decision last month to end its moose-hunting season because of the animal's rapidly declining numbers in the state has made the gangly, iconic symbol of cold northlands a new player in the debate over climate change.",1313551098,Newspapers,"Raasch, Chuck",,, (Copyright (c) 2013 USA Today. All Rights Reserved.), News," Mar 1, 2013",0734-7456, English, English, A.2," McLean, Va.","Mar 1, 2013",USA TODAY,2013,https://search.proquest.com/docview/1313551098?accountid=14902, A.2," Studies , Moose , Animal populations , Hunting , Climate change , Wolves , Maine , Minnesota",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anorthcentralnews&amp;atitle=Warmer+winters+bedevil+moose%3A+Minn.+experts+hunt+cause+of+species%27+decline%2C+from+disease%2C+climate+squeeze%2C+even+pesky+ticks&amp;title=USA+TODAY&amp;issn=07347456&amp;date=2013-03-01&amp;volume=&amp;issue=&amp;spage=A.2&amp;au=Raasch%2C+Chuck&amp;isbn=&amp;jtitle=USA+TODAY&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
"Obama supported on guns, debt: Divided and dissatisfied with both sides, public is less aligned with Republicans","  Since winning re-election, Obama has outlined bolder policies and taken a less compromising stance toward the GOP lawmakers he blames for frustrating much of his legislative agenda over the past two years. In his inaugural address and State of the Union speech, and at events across the country, he has focused more on generating public support for his proposals than on forging ties with Congress to negotiate them.",1291119407,Newspapers,"Page, Susan",," Congress
921120 , Republican Party
813940 , Pew Research Center for the People & the Press
541720", (Copyright (c) 2013 USA Today. All Rights Reserved.), Cover Story," Feb 21, 2013",0734-7456, English, English, A.1," McLean, Va.","Feb 21, 2013",USA TODAY,2013,https://search.proquest.com/docview/1291119407?accountid=14902, A.1," Budget deficits , Presidents , Political parties",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anorthcentralnews&amp;atitle=Obama+supported+on+guns%2C+debt%3A+Divided+and+dissatisfied+with+both+sides%2C+public+is+less+aligned+with+Republicans&amp;title=USA+TODAY&amp;issn=07347456&amp;date=2013-02-21&amp;volume=&amp;issue=&amp;spage=A.1&amp;au=Page%2C+Susan&amp;isbn=&amp;jtitle=USA+TODAY&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
Addressing pollution is a global issue: #tellusatoday,"  According to the United Nations,meatproduction is a main contributor to greenhousegasses. @HMOORE123 To join in ournext discussion, follow @USATOpinion or search #tellusatoday onTwitter.",1287971881,Newspapers,,,, (Copyright (c) 2013 USA Today. All Rights Reserved.), News," Feb 15, 2013",0734-7456, English, English, A.11," McLean, Va.","Feb 15, 2013",USA TODAY,2013,https://search.proquest.com/docview/1287971881?accountid=14902, A.11, Environmental regulations,,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anorthcentralnews&amp;atitle=Addressing+pollution+is+a+global+issue%3A+%23tellusatoday&amp;title=USA+TODAY&amp;issn=07347456&amp;date=2013-02-15&amp;volume=&amp;issue=&amp;spage=A.11&amp;au=&amp;isbn=&amp;jtitle=USA+TODAY&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
EPA chief Jackson steps down after 4 years: She angered industry with emissions rules,  Environmental Protection Agency chief Lisa Jackson said Thursday that she's stepping down after a four-year tenure marked by her agency's first greenhouse gas regulations and repeated battles with industry groups and GOP lawmakers.,1266010961,Newspapers,"Koch, Wendy",," Republican Party
813940 , Environmental Protection Agency--EPA
924110", (Copyright (c) 2012 USA Today. All Rights Reserved.), News," Dec 28, 2012",0734-7456, English, English, A.5," McLean, Va.","Dec 28, 2012",USA TODAY,2012,https://search.proquest.com/docview/1266010961?accountid=14902, A.5," Environmental protection , Emissions , Emission standards , Industrial plant emissions , Power plants",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anorthcentralnews&amp;atitle=EPA+chief+Jackson+steps+down+after+4+years%3A+She+angered+industry+with+emissions+rules&amp;title=USA+TODAY&amp;issn=07347456&amp;date=2012-12-28&amp;volume=&amp;issue=&amp;spage=A.5&amp;au=Koch%2C+Wendy&amp;isbn=&amp;jtitle=USA+TODAY&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
"Oil and gas boom offers big opportunities, hazards",  Lower prices for oil and gas can undercut progress toward clean-energy sources such as wind and solar. [...]greenhouse gases produced by burning fossil fuels remain a serious concern:,1189841549,Newspapers,,,, (Copyright (c) 2012 USA Today. All Rights Reserved.), News," Nov 23, 2012",0734-7456, English, English, A.10," McLean, Va.","Nov 23, 2012",USA TODAY,2012,https://search.proquest.com/docview/1189841549?accountid=14902, A.10," Natural gas , Petroleum industry , Energy policy , Gases , Supplies",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anorthcentralnews&amp;atitle=Oil+and+gas+boom+offers+big+opportunities%2C+hazards&amp;title=USA+TODAY&amp;issn=07347456&amp;date=2012-11-23&amp;volume=&amp;issue=&amp;spage=A.10&amp;au=&amp;isbn=&amp;jtitle=USA+TODAY&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
"After Sandy, rebuild smarter",  First we factor in the true cost of burning fossil fuels by gradually instituting a fee on carbon.,1152287651,Newspapers,,,, (Copyright (c) 2012 USA Today. All Rights Reserved.), News," Nov 16, 2012",0734-7456, English, English, A.11," McLean, Va.","Nov 16, 2012",USA TODAY,2012,https://search.proquest.com/docview/1152287651?accountid=14902, A.11," Flood insurance , Electricity distribution",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anorthcentralnews&amp;atitle=After+Sandy%2C+rebuild+smarter&amp;title=USA+TODAY&amp;issn=07347456&amp;date=2012-11-16&amp;volume=&amp;issue=&amp;spage=A.11&amp;au=&amp;isbn=&amp;jtitle=USA+TODAY&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
